x,y,z
-0.442019,0.736032,-0.142681
-0.441985,0.736074,-0.142794
-0.44199,0.736077,-0.142794
-0.442033,0.736037,-0.14268
-0.441994,0.736048,-0.142674
-0.441977,0.736065,-0.142795
-0.441982,0.73606,-0.142791
-0.442024,0.736035,-0.142676
-0.44197,0.736074,-0.142796
-0.441958,0.736077,-0.142794
-0.441992,0.736068,-0.142791
-0.441978,0.736067,-0.142792
-0.441985,0.736072,-0.142803
-0.441983,0.736082,-0.142792
-0.442002,0.736051,-0.14268
-0.441976,0.736066,-0.14279
-0.441976,0.736071,-0.142794
-0.441972,0.736067,-0.142791
-0.441983,0.736074,-0.142796
-0.441981,0.736063,-0.142789
-0.442004,0.736034,-0.14267
-0.441988,0.736066,-0.142796
-0.441977,0.736071,-0.142794
-0.441979,0.73607,-0.142792
-0.441965,0.736081,-0.142794
-0.441985,0.736072,-0.142797
-0.441975,0.736065,-0.14279
-0.44198,0.736071,-0.142793
-0.441973,0.736071,-0.142789
-0.441979,0.736064,-0.142793
-0.441973,0.736063,-0.142793
-0.442021,0.736039,-0.142671
-0.441989,0.736065,-0.142794
-0.441991,0.736067,-0.142796
-0.44197,0.73608,-0.14279
-0.441982,0.736068,-0.142792
-0.441979,0.736069,-0.142791
-0.441976,0.73606,-0.14279
-0.441977,0.736065,-0.142785
-0.442022,0.736037,-0.142666
-0.441984,0.736067,-0.142792
-0.441983,0.736063,-0.142793
-0.441981,0.736072,-0.14278
-0.441988,0.736077,-0.142788
-0.441981,0.736067,-0.142787
-0.441984,0.736071,-0.142786
-0.441987,0.736071,-0.142788
-0.441987,0.736062,-0.142793
-0.441979,0.736073,-0.14279
-0.442027,0.736039,-0.142666
-0.441982,0.736063,-0.142798
-0.442028,0.73603,-0.142681
-0.441988,0.736067,-0.142795
-0.441976,0.736079,-0.142797
-0.441981,0.736057,-0.142803
-0.441975,0.736065,-0.142794
-0.441973,0.736059,-0.142799
-0.441978,0.736062,-0.142792
-0.441974,0.736061,-0.142791
-0.442017,0.736029,-0.142668
-0.441962,0.736083,-0.142801
-0.441976,0.736071,-0.142793
-0.441982,0.736067,-0.14279
-0.441974,0.736069,-0.14279
-0.441978,0.736064,-0.142791
-0.441955,0.73608,-0.142786
-0.441974,0.736067,-0.142793
-0.441971,0.736067,-0.14279
-0.441972,0.736072,-0.142792
-0.442012,0.736044,-0.142682
-0.441976,0.73607,-0.142791
-0.441965,0.736095,-0.142792
-0.441972,0.736065,-0.142795
-0.44198,0.736061,-0.14279
-0.442017,0.736028,-0.142677
-0.441983,0.73607,-0.14279
-0.441974,0.736072,-0.142782
-0.441977,0.736068,-0.14279
-0.442023,0.736022,-0.142677
-0.441972,0.73607,-0.142799
-0.442027,0.736036,-0.142682
-0.44198,0.736065,-0.142793
-0.442019,0.736023,-0.142684
-0.442022,0.736033,-0.142682
-0.441969,0.736081,-0.142802
-0.441963,0.736085,-0.142799
-0.441981,0.736078,-0.142799
-0.441987,0.73607,-0.142796
-0.441969,0.736067,-0.142794
-0.441983,0.736073,-0.142797
-0.441976,0.736068,-0.142794
-0.44202,0.73605,-0.142673
-0.441968,0.736074,-0.142789
-0.441978,0.736073,-0.142794
-0.441985,0.736083,-0.142788
-0.44198,0.736077,-0.142796
-0.441984,0.736077,-0.142799
-0.441976,0.736067,-0.142797
-0.441975,0.736063,-0.142796
-0.441979,0.736063,-0.142794
-0.44198,0.736071,-0.142797
-0.44199,0.736058,-0.142802
-0.441969,0.736082,-0.142796
-0.441979,0.73606,-0.1428
-0.441983,0.736067,-0.142791
-0.441975,0.736062,-0.142802
-0.441982,0.736062,-0.142792
-0.441969,0.736077,-0.142801
-0.44199,0.736073,-0.142797
-0.441966,0.736076,-0.142797
-0.441966,0.736072,-0.142801
-0.441987,0.736077,-0.142797
-0.442016,0.73603,-0.142676
-0.441971,0.736065,-0.142792
-0.442014,0.736037,-0.142671
-0.441961,0.736082,-0.142792
-0.441976,0.736077,-0.142788
-0.441982,0.736064,-0.142792
-0.441987,0.736068,-0.14279
-0.44197,0.736068,-0.142794
-0.441975,0.736064,-0.142797
-0.441958,0.736079,-0.142793
-0.441976,0.736072,-0.142794
-0.441972,0.736072,-0.142793
-0.441974,0.73607,-0.142791
-0.44196,0.73607,-0.142791
-0.441962,0.736075,-0.14279
-0.442001,0.736036,-0.142677
-0.441976,0.73606,-0.142787
-0.44199,0.736068,-0.142797
-0.442023,0.736021,-0.142679
-0.441978,0.736064,-0.142783
-0.441976,0.736062,-0.142788
-0.442021,0.736017,-0.142679
-0.441983,0.73605,-0.14279
-0.442021,0.736027,-0.14266
-0.441962,0.736082,-0.142789
-0.442021,0.736029,-0.142676
-0.441965,0.736072,-0.142788
-0.441972,0.736065,-0.14279
-0.442005,0.736045,-0.142669
-0.442011,0.736052,-0.142675
-0.441963,0.736077,-0.142794
-0.441976,0.736072,-0.142789
-0.441975,0.736073,-0.142788
-0.441979,0.736064,-0.142785
-0.441987,0.736075,-0.14279
-0.441958,0.736076,-0.142788
-0.441974,0.736068,-0.142793
-0.441991,0.736066,-0.142795
-0.441988,0.736067,-0.142798
-0.441973,0.73606,-0.142786
-0.441986,0.73606,-0.142797
-0.44198,0.736062,-0.142793
-0.441961,0.736079,-0.1428
-0.441978,0.736055,-0.142797
-0.442022,0.736038,-0.142681
-0.441962,0.736071,-0.142799
-0.441976,0.736063,-0.142791
-0.442017,0.736035,-0.142669
-0.441984,0.736068,-0.142795
-0.441983,0.736064,-0.142787
-0.441986,0.736067,-0.142797
-0.441977,0.736072,-0.14279
-0.441979,0.736064,-0.142792
-0.442015,0.736037,-0.142666
-0.44198,0.736065,-0.142794
-0.441978,0.736072,-0.142786
-0.441977,0.736067,-0.142793
-0.441967,0.736094,-0.14279
-0.441978,0.73607,-0.142791
-0.441977,0.736072,-0.142795
-0.44198,0.736073,-0.142792
-0.441977,0.736066,-0.142795
-0.441984,0.736066,-0.142795
-0.441986,0.736074,-0.142793
-0.441961,0.736073,-0.142797
-0.442027,0.736029,-0.142688
-0.441978,0.736068,-0.142797
-0.441977,0.736062,-0.142795
-0.441987,0.736061,-0.142802
-0.441974,0.73608,-0.142795
-0.442015,0.736023,-0.142684
-0.441959,0.736084,-0.142797
-0.442014,0.736032,-0.142675
-0.441962,0.736072,-0.1428
-0.442024,0.736035,-0.142676
-0.44198,0.736076,-0.142799
-0.441973,0.736077,-0.142789
-0.441978,0.736073,-0.142795
-0.441978,0.736068,-0.142794
-0.441974,0.736072,-0.142793
-0.441991,0.736072,-0.142795
-0.441962,0.736088,-0.142792
-0.441985,0.736073,-0.142794
-0.442014,0.736024,-0.142676
-0.442021,0.736035,-0.142673
-0.441978,0.73607,-0.142793
-0.442029,0.736036,-0.142666
-0.44196,0.736083,-0.142792
-0.442006,0.736039,-0.142665
-0.441974,0.736061,-0.142794
-0.441986,0.736077,-0.142793
-0.441982,0.736071,-0.142797
-0.442021,0.736038,-0.142666
-0.441957,0.736077,-0.142793
-0.44203,0.736027,-0.142684
-0.441985,0.736066,-0.142795
-0.441981,0.736072,-0.142793
-0.441959,0.736081,-0.142795
-0.441975,0.736062,-0.14279
-0.441978,0.736067,-0.142787
-0.442023,0.736032,-0.142676
-0.441982,0.73608,-0.142789
-0.441976,0.736066,-0.14279
-0.441978,0.736074,-0.142786
-0.441977,0.736061,-0.142787
-0.442029,0.736037,-0.142668
-0.442017,0.736059,-0.142682
-0.44198,0.736062,-0.142788
-0.441987,0.736066,-0.14279
-0.441978,0.736066,-0.142782
-0.441986,0.736067,-0.142789
-0.441978,0.736055,-0.142791
-0.44198,0.736074,-0.142793
-0.442009,0.736042,-0.14267
-0.441975,0.736065,-0.142787
-0.441959,0.736076,-0.142787
-0.44202,0.736024,-0.142655
-0.441985,0.736052,-0.142791
-0.441961,0.736083,-0.142783
-0.441967,0.736077,-0.14279
-0.441981,0.736062,-0.142787
-0.441976,0.736068,-0.142795
-0.441967,0.736077,-0.142792
-0.441971,0.736066,-0.142787
-0.441976,0.736064,-0.142786
-0.441982,0.736073,-0.142787
-0.441983,0.736071,-0.142798
-0.441974,0.736062,-0.142786
-0.441957,0.736082,-0.142792
-0.441957,0.736081,-0.142798
-0.441967,0.736086,-0.142795
-0.441974,0.736071,-0.142786
-0.441975,0.736068,-0.142792
-0.441984,0.736071,-0.142794
-0.441966,0.73609,-0.142799
-0.441977,0.736069,-0.142795
-0.441965,0.736083,-0.142796
-0.442025,0.736031,-0.142681
-0.442027,0.736034,-0.142678
-0.441982,0.736072,-0.142794
-0.441976,0.736055,-0.142799
-0.44203,0.736039,-0.14268
-0.441986,0.736071,-0.142796
-0.441985,0.736075,-0.1428
-0.441975,0.736082,-0.142802
-0.441981,0.736072,-0.142796
-0.442017,0.73604,-0.142672
-0.442036,0.736043,-0.142683
-0.441974,0.736064,-0.142799
-0.441984,0.736075,-0.142798
-0.442004,0.736047,-0.142675
-0.441973,0.736064,-0.142792
-0.441977,0.736077,-0.142799
-0.442028,0.736031,-0.142687
-0.441986,0.736071,-0.142794
-0.442022,0.736045,-0.142685
-0.441966,0.736087,-0.142792
-0.44198,0.736068,-0.142798
-0.44203,0.736033,-0.142685
-0.441973,0.736069,-0.142794
-0.441991,0.736073,-0.142802
-0.441982,0.736067,-0.142798
-0.442025,0.736031,-0.14268
-0.441972,0.736068,-0.142795
-0.44196,0.736079,-0.142793
-0.442024,0.736035,-0.14267
-0.44198,0.736066,-0.142797
-0.441985,0.736068,-0.142798
-0.441979,0.736078,-0.142798
-0.441977,0.736064,-0.142792
-0.441982,0.736061,-0.142795
-0.44202,0.736028,-0.142678
-0.441971,0.736079,-0.142791
-0.442018,0.736036,-0.142667
-0.441984,0.736067,-0.142788
-0.441984,0.736071,-0.142788
-0.441981,0.736073,-0.142791
-0.441975,0.736071,-0.142787
-0.441963,0.736082,-0.142792
-0.44198,0.736075,-0.142793
-0.441955,0.736083,-0.142786
-0.441976,0.73607,-0.142788
-0.441972,0.736062,-0.142792
-0.441987,0.736079,-0.14279
-0.441974,0.736058,-0.142794
-0.441976,0.736064,-0.142797
-0.442015,0.73603,-0.142664
-0.441978,0.736074,-0.142791
-0.441979,0.736067,-0.142784
-0.442016,0.736024,-0.14268
-0.441985,0.736072,-0.142797
-0.441978,0.736066,-0.14279
-0.441978,0.736069,-0.142789
-0.441988,0.736063,-0.142785
-0.441979,0.73607,-0.142789
-0.44198,0.736078,-0.142779
-0.441983,0.736066,-0.142793
-0.441985,0.736065,-0.14279
-0.441982,0.736064,-0.142788
-0.442019,0.736036,-0.142666
-0.441982,0.736073,-0.142793
-0.441964,0.736072,-0.142794
-0.441979,0.736061,-0.142793
-0.441974,0.736061,-0.14279
-0.442028,0.736029,-0.14268
-0.441994,0.736063,-0.142798
-0.441978,0.736072,-0.142798
-0.442021,0.736034,-0.142662
-0.441982,0.736063,-0.142792
-0.441973,0.736066,-0.142794
-0.441991,0.736061,-0.142794
-0.441977,0.736066,-0.142789
-0.441978,0.736065,-0.142795
-0.442034,0.736029,-0.142682
-0.441991,0.736075,-0.142797
-0.441975,0.736064,-0.142793
-0.441988,0.736065,-0.14279
-0.441972,0.736063,-0.142795
-0.441975,0.736073,-0.142797
-0.441966,0.73609,-0.1428
-0.441988,0.736073,-0.142798
-0.441982,0.736072,-0.142793
-0.442013,0.736034,-0.142675
-0.441972,0.736067,-0.142794
-0.441976,0.736068,-0.1428
-0.441984,0.736075,-0.142795
-0.441978,0.73607,-0.142796
-0.441974,0.73606,-0.142794
-0.44198,0.73607,-0.142795
-0.441974,0.736067,-0.142794
-0.441986,0.736071,-0.142796
-0.442021,0.736041,-0.142683
-0.441976,0.736064,-0.142791
-0.441975,0.736065,-0.142795
-0.441965,0.736083,-0.142804
-0.442021,0.736032,-0.142675
-0.442005,0.736055,-0.142676
-0.441968,0.73609,-0.142798
-0.441988,0.73607,-0.142803
-0.441971,0.736078,-0.142795
-0.441982,0.736073,-0.142792
-0.442008,0.736051,-0.142682
-0.441968,0.736093,-0.142799
-0.441986,0.736084,-0.142804
-0.442025,0.736042,-0.142682
-0.441987,0.736073,-0.142799
-0.441976,0.736073,-0.142792
-0.441972,0.736076,-0.142795
-0.441982,0.736074,-0.142795
-0.442019,0.736039,-0.142675
-0.441985,0.736069,-0.142793
-0.441971,0.736079,-0.142797
-0.441981,0.736068,-0.14279
-0.441977,0.736061,-0.142793
-0.441979,0.736071,-0.142795
-0.441976,0.736069,-0.142794
-0.441981,0.736065,-0.142793
-0.441977,0.736065,-0.142797
-0.442022,0.736031,-0.142683
-0.441988,0.73607,-0.142799
-0.44197,0.736074,-0.142788
-0.441981,0.736072,-0.142789
-0.441984,0.736062,-0.142792
-0.441986,0.73607,-0.142793
-0.441988,0.736069,-0.14279
-0.441976,0.73607,-0.142788
-0.441977,0.736069,-0.14279
-0.441963,0.736084,-0.142788
-0.442028,0.73604,-0.142673
-0.441987,0.736066,-0.14279
-0.441979,0.736063,-0.142792
-0.441975,0.736069,-0.142791
-0.441979,0.736071,-0.142789
-0.442017,0.736026,-0.142671
-0.442014,0.736032,-0.142674
-0.441977,0.73607,-0.142788
-0.441974,0.736056,-0.142788
-0.441976,0.736064,-0.14279
-0.441967,0.736071,-0.142789
-0.441976,0.736066,-0.142793
-0.441967,0.736076,-0.142794
-0.441982,0.736062,-0.14279
-0.44202,0.736033,-0.142664
-0.44196,0.736075,-0.14279
-0.441978,0.736061,-0.142791
-0.441975,0.736069,-0.142787
-0.44198,0.736067,-0.14279
-0.441991,0.736073,-0.142792
-0.442013,0.736026,-0.142671
-0.441968,0.736082,-0.142793
-0.441985,0.736062,-0.142792
-0.44198,0.736067,-0.142786
-0.441968,0.736082,-0.142792
-0.442017,0.736036,-0.142666
-0.441984,0.736064,-0.142791
-0.44199,0.73607,-0.142794
-0.44198,0.736062,-0.142792
-0.44198,0.736059,-0.142785
-0.441986,0.736066,-0.142794
-0.441967,0.736085,-0.142792
-0.441978,0.736062,-0.142792
-0.441959,0.736073,-0.14279
-0.441962,0.73608,-0.142791
-0.44198,0.736072,-0.1428
-0.441985,0.736063,-0.142794
-0.441985,0.736072,-0.142794
-0.441982,0.736073,-0.142796
-0.44202,0.736049,-0.14267
-0.442018,0.73604,-0.142677
-0.441975,0.736066,-0.142791
-0.441974,0.736067,-0.142794
-0.441975,0.736071,-0.142786
-0.441963,0.736083,-0.142792
-0.441976,0.736067,-0.142797
-0.441982,0.736064,-0.142795
-0.44196,0.736088,-0.142796
-0.441986,0.736071,-0.142792
-0.441985,0.736075,-0.142797
-0.442023,0.736044,-0.142678
-0.441965,0.73607,-0.142787
-0.442017,0.736033,-0.142666
